States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
Sikkim,2023,1,737101.0,38,101511
Sikkim,2023,1,737102.0,34,64754
Sikkim,2023,1,737132.0,28,62023
Sikkim,2023,1,737134.0,22,52414
Sikkim,2023,1,737135.0,18,50862
Sikkim,2023,1,737126.0,17,37613
Sikkim,2023,1,737120.0,14,55434
Sikkim,2023,1,737113.0,13,52913
Sikkim,2023,1,737136.0,11,12289
Sikkim,2023,1,737131.0,10,24787
Sikkim,2023,2,737101.0,53,121203
Sikkim,2023,2,737102.0,40,101834
Sikkim,2023,2,737132.0,30,56609
Sikkim,2023,2,737135.0,26,48202
Sikkim,2023,2,737113.0,20,46761
Sikkim,2023,2,737121.0,14,34447
Sikkim,2023,2,737126.0,14,29968
Sikkim,2023,2,737134.0,12,15302
Sikkim,2023,2,737136.0,8,18898
Sikkim,2023,2,737103.0,7,6085
Sikkim,2023,3,737102.0,49,84286
Sikkim,2023,3,737101.0,42,111266
Sikkim,2023,3,737126.0,24,41765
Sikkim,2023,3,737132.0,19,71469
Sikkim,2023,3,737134.0,16,50727
Sikkim,2023,3,737103.0,15,27253
Sikkim,2023,3,737120.0,11,24506
Sikkim,2023,3,737113.0,10,19654
Sikkim,2023,3,737135.0,9,39345
Sikkim,2023,3,737136.0,8,30865
Sikkim,2023,4,737101.0,51,119245
Sikkim,2023,4,737126.0,34,74800
Sikkim,2023,4,737134.0,34,86706
Sikkim,2023,4,737102.0,32,83068
Sikkim,2023,4,737135.0,26,72666
Sikkim,2023,4,737103.0,22,31632
Sikkim,2023,4,737121.0,20,69180
Sikkim,2023,4,737132.0,18,59924
Sikkim,2023,4,737120.0,18,41817
Sikkim,2023,4,737113.0,13,48709
Sikkim,2024,1,737101.0,74,145519
Sikkim,2024,1,737102.0,52,87276
Sikkim,2024,1,737132.0,44,87691
Sikkim,2024,1,737134.0,37,82683
Sikkim,2024,1,737126.0,31,62275
Sikkim,2024,1,737135.0,25,59980
Sikkim,2024,1,737120.0,21,20994
Sikkim,2024,1,737121.0,18,64728
Sikkim,2024,1,737113.0,17,42565
Sikkim,2024,1,737103.0,17,22663
Sikkim,2024,2,737101.0,137,326361
Sikkim,2024,2,737102.0,88,153474
Sikkim,2024,2,737132.0,68,131613
Sikkim,2024,2,737135.0,58,94123
Sikkim,2024,2,737134.0,49,121779
Sikkim,2024,2,737106.0,34,100289
Sikkim,2024,2,737126.0,33,139538
Sikkim,2024,2,737121.0,33,77075
Sikkim,2024,2,737113.0,30,71584
Sikkim,2024,2,737120.0,29,90780
Sikkim,2024,3,737102.0,68,134391
Sikkim,2024,3,737101.0,55,143528
Sikkim,2024,3,737135.0,47,69172
Sikkim,2024,3,737120.0,40,84752
Sikkim,2024,3,737134.0,37,90084
Sikkim,2024,3,737136.0,31,53119
Sikkim,2024,3,737103.0,24,36017
Sikkim,2024,3,737116.0,24,62998
Sikkim,2024,3,737113.0,20,46188
Sikkim,2024,3,737126.0,19,53005
Sikkim,2024,4,737101.0,94,172470
Sikkim,2024,4,737102.0,78,208432
Sikkim,2024,4,737134.0,70,145015
Sikkim,2024,4,737135.0,50,125435
Sikkim,2024,4,737132.0,38,80859
Sikkim,2024,4,737103.0,37,73872
Sikkim,2024,4,737136.0,32,49447
Sikkim,2024,4,737121.0,29,75012
Sikkim,2024,4,737106.0,28,86028
Sikkim,2024,4,737113.0,27,50608
Tamil Nadu,2020,2,600042.0,93,15991
Tamil Nadu,2020,2,600100.0,88,16576
Tamil Nadu,2020,2,600130.0,67,12302
Tamil Nadu,2020,2,641602.0,66,12195
Tamil Nadu,2020,2,600097.0,66,11065
Tamil Nadu,2020,2,600048.0,65,11507
Tamil Nadu,2020,2,600053.0,65,11798
Tamil Nadu,2020,2,600091.0,63,11290
Tamil Nadu,2020,2,600004.0,63,11853
Tamil Nadu,2020,2,600116.0,61,11351
Tamil Nadu,2020,3,641603.0,120,23382
Tamil Nadu,2020,3,635109.0,89,23075
Tamil Nadu,2020,3,641602.0,75,19448
Tamil Nadu,2020,3,600042.0,71,16304
Tamil Nadu,2020,3,641001.0,66,17361
Tamil Nadu,2020,3,635126.0,63,18533
Tamil Nadu,2020,3,600100.0,62,18028
Tamil Nadu,2020,3,600004.0,59,16245
Tamil Nadu,2020,3,600056.0,55,17597
Tamil Nadu,2020,3,600048.0,55,17691
Tamil Nadu,2020,4,641602.0,124,86533
Tamil Nadu,2020,4,635126.0,113,67790
Tamil Nadu,2020,4,635109.0,108,103109
Tamil Nadu,2020,4,600042.0,93,61351
Tamil Nadu,2020,4,600004.0,93,89647
Tamil Nadu,2020,4,600106.0,93,90375
Tamil Nadu,2020,4,600053.0,84,80277
Tamil Nadu,2020,4,602105.0,83,64133
Tamil Nadu,2020,4,600100.0,77,70511
Tamil Nadu,2020,4,600083.0,72,51352
Tamil Nadu,2021,1,600100.0,153,157286
Tamil Nadu,2021,1,635126.0,150,115034
Tamil Nadu,2021,1,641602.0,129,56436
Tamil Nadu,2021,1,635109.0,118,107987
Tamil Nadu,2021,1,600053.0,117,100861
Tamil Nadu,2021,1,602105.0,113,98291
Tamil Nadu,2021,1,600042.0,113,85095
Tamil Nadu,2021,1,600116.0,112,94762
Tamil Nadu,2021,1,600040.0,109,84450
Tamil Nadu,2021,1,600056.0,104,78058
Tamil Nadu,2021,2,600100.0,161,151891
Tamil Nadu,2021,2,635109.0,150,186299
Tamil Nadu,2021,2,602105.0,149,140294
Tamil Nadu,2021,2,600004.0,137,129026
Tamil Nadu,2021,2,635126.0,134,101092
Tamil Nadu,2021,2,600053.0,121,85305
Tamil Nadu,2021,2,600091.0,120,96093
Tamil Nadu,2021,2,641602.0,118,91618
Tamil Nadu,2021,2,600021.0,116,79942
Tamil Nadu,2021,2,600019.0,115,98053
Tamil Nadu,2021,3,641602.0,275,186708
Tamil Nadu,2021,3,600100.0,226,279951
Tamil Nadu,2021,3,635109.0,217,212254
Tamil Nadu,2021,3,635126.0,199,165032
Tamil Nadu,2021,3,600106.0,198,156947
Tamil Nadu,2021,3,600003.0,190,183593
Tamil Nadu,2021,3,600099.0,183,176463
Tamil Nadu,2021,3,600083.0,172,108550
Tamil Nadu,2021,3,600002.0,172,154620
Tamil Nadu,2021,3,600053.0,166,137477
Tamil Nadu,2021,4,641602.0,469,473016
Tamil Nadu,2021,4,635109.0,356,434613
Tamil Nadu,2021,4,600100.0,308,414373
Tamil Nadu,2021,4,635126.0,298,296847
Tamil Nadu,2021,4,600116.0,268,336374
Tamil Nadu,2021,4,600056.0,258,309987
Tamil Nadu,2021,4,641687.0,249,259491
Tamil Nadu,2021,4,600053.0,246,239244
Tamil Nadu,2021,4,600099.0,243,266689
Tamil Nadu,2021,4,600044.0,227,258828
Tamil Nadu,2022,1,600100.0,528,601074
Tamil Nadu,2022,1,635109.0,511,722009
Tamil Nadu,2022,1,600116.0,478,539482
Tamil Nadu,2022,1,641602.0,475,564081
Tamil Nadu,2022,1,600042.0,421,427746
Tamil Nadu,2022,1,600099.0,404,499440
Tamil Nadu,2022,1,600095.0,384,451542
Tamil Nadu,2022,1,600056.0,362,462493
Tamil Nadu,2022,1,600004.0,360,410225
Tamil Nadu,2022,1,635126.0,359,389526
Tamil Nadu,2022,2,600100.0,631,647439
Tamil Nadu,2022,2,600116.0,463,568695
Tamil Nadu,2022,2,635109.0,445,643625
Tamil Nadu,2022,2,600042.0,431,496998
Tamil Nadu,2022,2,635126.0,398,484303
Tamil Nadu,2022,2,641602.0,384,440095
Tamil Nadu,2022,2,600099.0,374,441077
Tamil Nadu,2022,2,600056.0,370,446024
Tamil Nadu,2022,2,600053.0,363,450269
Tamil Nadu,2022,2,600091.0,360,425933
Tamil Nadu,2022,3,600100.0,812,945525
Tamil Nadu,2022,3,641602.0,672,752419
Tamil Nadu,2022,3,600042.0,596,567625
Tamil Nadu,2022,3,600116.0,568,597985
Tamil Nadu,2022,3,635109.0,546,675932
Tamil Nadu,2022,3,600083.0,529,492326
Tamil Nadu,2022,3,635126.0,527,641095
Tamil Nadu,2022,3,600095.0,474,497702
Tamil Nadu,2022,3,600056.0,457,472659
Tamil Nadu,2022,3,600106.0,457,492680
Tamil Nadu,2022,4,641602.0,1510,1658165
Tamil Nadu,2022,4,600100.0,1347,1507842
Tamil Nadu,2022,4,600116.0,1160,1191707
Tamil Nadu,2022,4,641687.0,979,1017761
Tamil Nadu,2022,4,600042.0,912,948372
Tamil Nadu,2022,4,600106.0,909,889359
Tamil Nadu,2022,4,600083.0,886,844984
Tamil Nadu,2022,4,600056.0,869,865067
Tamil Nadu,2022,4,600053.0,812,834462
Tamil Nadu,2022,4,600119.0,808,1024353
Tamil Nadu,2023,1,600100.0,1180,1420018
Tamil Nadu,2023,1,600042.0,883,873425
Tamil Nadu,2023,1,600116.0,872,942394
Tamil Nadu,2023,1,600119.0,843,974340
Tamil Nadu,2023,1,600097.0,819,879960
Tamil Nadu,2023,1,600004.0,795,817476
Tamil Nadu,2023,1,600040.0,773,865891
Tamil Nadu,2023,1,600056.0,764,925022
Tamil Nadu,2023,1,641602.0,761,919717
Tamil Nadu,2023,1,600008.0,758,764958
Tamil Nadu,2023,2,600100.0,1106,1302940
Tamil Nadu,2023,2,600116.0,789,900693
Tamil Nadu,2023,2,600042.0,760,823745
Tamil Nadu,2023,2,641602.0,741,877824
Tamil Nadu,2023,2,600119.0,732,977233
Tamil Nadu,2023,2,600053.0,691,793684
Tamil Nadu,2023,2,600056.0,670,703047
Tamil Nadu,2023,2,600008.0,660,758858
Tamil Nadu,2023,2,635109.0,641,887234
Tamil Nadu,2023,2,600097.0,622,737176
Tamil Nadu,2023,3,600100.0,1118,1426946
Tamil Nadu,2023,3,600116.0,870,1030947
Tamil Nadu,2023,3,635109.0,869,1211810
Tamil Nadu,2023,3,600042.0,851,792853
Tamil Nadu,2023,3,600056.0,751,817352
Tamil Nadu,2023,3,641602.0,747,861281
Tamil Nadu,2023,3,600053.0,734,797399
Tamil Nadu,2023,3,600106.0,730,751531
Tamil Nadu,2023,3,600097.0,727,856233
Tamil Nadu,2023,3,600119.0,708,835455
Tamil Nadu,2023,4,600100.0,1258,1760781
Tamil Nadu,2023,4,641602.0,963,1162419
Tamil Nadu,2023,4,635109.0,959,1340590
Tamil Nadu,2023,4,600116.0,906,1156523
Tamil Nadu,2023,4,600056.0,808,957436
Tamil Nadu,2023,4,600042.0,798,923967
Tamil Nadu,2023,4,600053.0,780,830299
Tamil Nadu,2023,4,600119.0,761,966224
Tamil Nadu,2023,4,635126.0,715,896617
Tamil Nadu,2023,4,600096.0,703,812417
Tamil Nadu,2024,1,600100.0,1372,1884618
Tamil Nadu,2024,1,600116.0,991,1239624
Tamil Nadu,2024,1,600119.0,952,1312673
Tamil Nadu,2024,1,641602.0,892,1082865
Tamil Nadu,2024,1,600042.0,886,1163488
Tamil Nadu,2024,1,600056.0,861,1119001
Tamil Nadu,2024,1,600097.0,858,1040863
Tamil Nadu,2024,1,635109.0,849,1297176
Tamil Nadu,2024,1,600004.0,824,888930
Tamil Nadu,2024,1,600053.0,796,989269
Tamil Nadu,2024,2,600100.0,1265,1709825
Tamil Nadu,2024,2,641602.0,841,1136644
Tamil Nadu,2024,2,635109.0,835,1281307
Tamil Nadu,2024,2,600116.0,834,1073022
Tamil Nadu,2024,2,600119.0,794,1201671
Tamil Nadu,2024,2,600056.0,789,1087383
Tamil Nadu,2024,2,600042.0,777,963696
Tamil Nadu,2024,2,600008.0,722,885042
Tamil Nadu,2024,2,600053.0,717,998347
Tamil Nadu,2024,2,600004.0,712,919623
Tamil Nadu,2024,3,600100.0,1442,2039148
Tamil Nadu,2024,3,600014.0,1174,1261658
Tamil Nadu,2024,3,635109.0,1104,1812785
Tamil Nadu,2024,3,600042.0,896,1075685
Tamil Nadu,2024,3,600097.0,877,1247560
Tamil Nadu,2024,3,600119.0,876,1183650
Tamil Nadu,2024,3,600004.0,867,1025188
Tamil Nadu,2024,3,600116.0,862,1045789
Tamil Nadu,2024,3,600056.0,849,1166893
Tamil Nadu,2024,3,600017.0,812,909460
Tamil Nadu,2024,4,600100.0,1563,2511148
Tamil Nadu,2024,4,600014.0,1206,1323342
Tamil Nadu,2024,4,635109.0,1158,1697925
Tamil Nadu,2024,4,600042.0,917,1178871
Tamil Nadu,2024,4,600091.0,885,1159520
Tamil Nadu,2024,4,600119.0,872,1188021
Tamil Nadu,2024,4,600004.0,857,1150132
Tamil Nadu,2024,4,600052.0,837,1107470
Tamil Nadu,2024,4,600077.0,829,1121700
Tamil Nadu,2024,4,600017.0,816,946122
Telangana,2020,2,500072.0,760,122394
Telangana,2020,2,500018.0,524,86156
Telangana,2020,2,500090.0,355,58851
Telangana,2020,2,500016.0,350,58054
Telangana,2020,2,502032.0,343,59172
Telangana,2020,2,500084.0,338,53063
Telangana,2020,2,500055.0,333,56452
Telangana,2020,2,500008.0,325,54770
Telangana,2020,2,500049.0,324,54079
Telangana,2020,2,500037.0,318,54881
Telangana,2020,3,500072.0,1103,243812
Telangana,2020,3,505001.0,720,199780
Telangana,2020,3,500018.0,641,134696
Telangana,2020,3,502032.0,498,128525
Telangana,2020,3,500050.0,498,121764
Telangana,2020,3,500037.0,474,102325
Telangana,2020,3,500039.0,467,103357
Telangana,2020,3,500090.0,449,114105
Telangana,2020,3,506002.0,446,94941
Telangana,2020,3,500055.0,446,102654
Telangana,2020,4,500072.0,554,307425
Telangana,2020,4,505001.0,392,174633
Telangana,2020,4,500018.0,332,168924
Telangana,2020,4,506002.0,293,153947
Telangana,2020,4,500037.0,283,116688
Telangana,2020,4,500039.0,279,143882
Telangana,2020,4,500070.0,267,130038
Telangana,2020,4,502032.0,260,180792
Telangana,2020,4,500013.0,258,101988
Telangana,2020,4,500055.0,256,184308
Telangana,2021,1,500072.0,677,374999
Telangana,2021,1,505001.0,575,322142
Telangana,2021,1,506002.0,397,213380
Telangana,2021,1,500018.0,383,197045
Telangana,2021,1,500039.0,378,152725
Telangana,2021,1,500055.0,354,204602
Telangana,2021,1,502032.0,330,210415
Telangana,2021,1,506011.0,330,168168
Telangana,2021,1,500037.0,321,149660
Telangana,2021,1,500016.0,315,153952
Telangana,2021,2,500072.0,915,574372
Telangana,2021,2,500018.0,527,388530
Telangana,2021,2,505001.0,504,298681
Telangana,2021,2,500055.0,420,312645
Telangana,2021,2,500037.0,420,248360
Telangana,2021,2,502032.0,403,406899
Telangana,2021,2,500050.0,395,309901
Telangana,2021,2,500090.0,382,301178
Telangana,2021,2,506002.0,373,232646
Telangana,2021,2,500039.0,364,267200
Telangana,2021,3,500072.0,803,638626
Telangana,2021,3,500055.0,466,380827
Telangana,2021,3,505001.0,465,261499
Telangana,2021,3,506002.0,397,256211
Telangana,2021,3,500018.0,396,275618
Telangana,2021,3,502032.0,378,313949
Telangana,2021,3,500070.0,347,296111
Telangana,2021,3,500039.0,346,213873
Telangana,2021,3,500037.0,332,245548
Telangana,2021,3,500008.0,330,262760
Telangana,2021,4,500072.0,1157,1344799
Telangana,2021,4,506002.0,633,578264
Telangana,2021,4,505001.0,613,614076
Telangana,2021,4,500018.0,545,588758
Telangana,2021,4,500055.0,535,558788
Telangana,2021,4,506011.0,528,514440
Telangana,2021,4,500039.0,477,511150
Telangana,2021,4,500050.0,474,562598
Telangana,2021,4,500081.0,463,372582
Telangana,2021,4,500090.0,460,576149
Telangana,2022,1,500072.0,1197,1628490
Telangana,2022,1,500018.0,636,765474
Telangana,2022,1,505001.0,627,751799
Telangana,2022,1,502032.0,600,1046477
Telangana,2022,1,500090.0,545,914672
Telangana,2022,1,500055.0,535,611682
Telangana,2022,1,500081.0,511,625476
Telangana,2022,1,500039.0,505,757060
Telangana,2022,1,500037.0,494,719508
Telangana,2022,1,500008.0,483,707247
Telangana,2022,2,500072.0,1794,2115388
Telangana,2022,2,502032.0,827,956155
Telangana,2022,2,505001.0,818,975112
Telangana,2022,2,500090.0,810,1025676
Telangana,2022,2,500081.0,807,1130184
Telangana,2022,2,500055.0,770,888907
Telangana,2022,2,500050.0,761,1019995
Telangana,2022,2,500008.0,755,1092191
Telangana,2022,2,500018.0,753,866766
Telangana,2022,2,500049.0,678,895135
Telangana,2022,3,500072.0,2176,2594114
Telangana,2022,3,502032.0,1024,1315666
Telangana,2022,3,500050.0,937,1161040
Telangana,2022,3,500081.0,932,1042202
Telangana,2022,3,500018.0,886,944169
Telangana,2022,3,500032.0,850,1104144
Telangana,2022,3,500049.0,849,995900
Telangana,2022,3,500090.0,814,1141691
Telangana,2022,3,500008.0,808,1036944
Telangana,2022,3,500055.0,775,972893
Telangana,2022,4,500072.0,2486,3151661
Telangana,2022,4,502032.0,1324,1750163
Telangana,2022,4,500081.0,1303,1734951
Telangana,2022,4,500050.0,1239,1597223
Telangana,2022,4,500090.0,1135,1702198
Telangana,2022,4,500032.0,1127,1498306
Telangana,2022,4,500018.0,1088,1369359
Telangana,2022,4,500008.0,1082,1517560
Telangana,2022,4,500049.0,1026,1311070
Telangana,2022,4,500084.0,922,1371543
Telangana,2023,1,500072.0,2244,3175666
Telangana,2023,1,500081.0,1217,1843487
Telangana,2023,1,502032.0,1201,1680203
Telangana,2023,1,500032.0,1105,1537297
Telangana,2023,1,500090.0,993,1591989
Telangana,2023,1,500050.0,984,1352634
Telangana,2023,1,500049.0,951,1428556
Telangana,2023,1,500018.0,878,1141526
Telangana,2023,1,500084.0,822,1213810
Telangana,2023,1,500008.0,813,1390332
Telangana,2023,2,500072.0,2534,3686902
Telangana,2023,2,500081.0,1399,1778583
Telangana,2023,2,502032.0,1209,1868222
Telangana,2023,2,500032.0,1157,1566779
Telangana,2023,2,500049.0,1127,1548898
Telangana,2023,2,500090.0,1109,1607125
Telangana,2023,2,500050.0,995,1350942
Telangana,2023,2,500008.0,987,1610214
Telangana,2023,2,500084.0,937,1386693
Telangana,2023,2,500055.0,849,1145290
Telangana,2023,3,500072.0,2646,3365765
Telangana,2023,3,500081.0,1619,1854178
Telangana,2023,3,500032.0,1435,1780152
Telangana,2023,3,502032.0,1328,1935123
Telangana,2023,3,500049.0,1228,1728277
Telangana,2023,3,500084.0,1204,1706834
Telangana,2023,3,500090.0,1198,1699891
Telangana,2023,3,500018.0,1097,1230202
Telangana,2023,3,500050.0,1074,1484906
Telangana,2023,3,500055.0,1026,1330505
Telangana,2023,4,500072.0,2539,4276139
Telangana,2023,4,500081.0,1632,2281247
Telangana,2023,4,500032.0,1434,2473246
Telangana,2023,4,502032.0,1402,2566288
Telangana,2023,4,500050.0,1183,2071352
Telangana,2023,4,500090.0,1162,2094937
Telangana,2023,4,500084.0,1107,1803387
Telangana,2023,4,500008.0,1094,2019954
Telangana,2023,4,500049.0,1075,1778293
Telangana,2023,4,500018.0,1019,1453962
Telangana,2024,1,500072.0,2338,3847111
Telangana,2024,1,500081.0,1577,2401770
Telangana,2024,1,500032.0,1450,2447244
Telangana,2024,1,502032.0,1320,2054554
Telangana,2024,1,500008.0,1140,2013858
Telangana,2024,1,500090.0,1137,2169121
Telangana,2024,1,500049.0,1071,1613015
Telangana,2024,1,500050.0,1062,1654271
Telangana,2024,1,500018.0,1023,1517021
Telangana,2024,1,500055.0,1013,1431275
Telangana,2024,2,500072.0,1966,3066397
Telangana,2024,2,500081.0,1516,2573675
Telangana,2024,2,500032.0,1305,2309301
Telangana,2024,2,502032.0,1252,2385381
Telangana,2024,2,500090.0,1055,2116300
Telangana,2024,2,500008.0,974,1791870
Telangana,2024,2,500050.0,973,1696839
Telangana,2024,2,500084.0,936,1993579
Telangana,2024,2,500049.0,924,1713440
Telangana,2024,2,500018.0,870,1379078
Telangana,2024,3,500072.0,2327,3766931
Telangana,2024,3,500081.0,2100,3137168
Telangana,2024,3,500090.0,1406,2649085
Telangana,2024,3,502032.0,1403,2879218
Telangana,2024,3,500049.0,1304,2492280
Telangana,2024,3,500032.0,1150,2001717
Telangana,2024,3,500055.0,1015,1426079
Telangana,2024,3,500008.0,947,1851813
Telangana,2024,3,500084.0,918,1744947
Telangana,2024,3,500039.0,910,1516242
Telangana,2024,4,500072.0,2743,4242713
Telangana,2024,4,500081.0,2391,3983642
Telangana,2024,4,500090.0,1612,3102627
Telangana,2024,4,502032.0,1586,3073480
Telangana,2024,4,500049.0,1472,2441473
Telangana,2024,4,500008.0,1264,2336819
Telangana,2024,4,500032.0,1263,2124253
Telangana,2024,4,500055.0,1211,1625928
Telangana,2024,4,500084.0,1069,1957097
Telangana,2024,4,500039.0,1009,1565069
Tripura,2020,2,799001.0,10,1941
Tripura,2020,2,799114.0,9,1881
Tripura,2020,2,799005.0,7,1817
Tripura,2020,2,799045.0,6,1355
Tripura,2020,2,799006.0,4,1165
Tripura,2020,2,799007.0,4,693
Tripura,2020,2,799102.0,3,462
Tripura,2020,2,799003.0,3,1272
Tripura,2020,2,799143.0,3,744
Tripura,2020,2,799251.0,3,462
Tripura,2020,3,799001.0,34,10471
Tripura,2020,3,799003.0,20,5426
Tripura,2020,3,799002.0,10,2573
Tripura,2020,3,799251.0,9,1891
Tripura,2020,3,799004.0,9,1929
Tripura,2020,3,799250.0,8,1788
Tripura,2020,3,799101.0,8,1772
Tripura,2020,3,799006.0,7,1411
Tripura,2020,3,799264.0,7,1654
Tripura,2020,3,799114.0,7,2735
Tripura,2020,4,799001.0,19,7373
Tripura,2020,4,799003.0,18,8104
Tripura,2020,4,799007.0,14,7032
Tripura,2020,4,799008.0,10,7150
Tripura,2020,4,799006.0,10,5135
Tripura,2020,4,799035.0,9,1176
Tripura,2020,4,799004.0,9,5337
Tripura,2020,4,799250.0,8,4751
Tripura,2020,4,799201.0,7,2130
Tripura,2020,4,799264.0,7,7234
Tripura,2021,1,799001.0,40,25228
Tripura,2021,1,799002.0,17,7801
Tripura,2021,1,799003.0,16,4304
Tripura,2021,1,799250.0,15,8638
Tripura,2021,1,799005.0,14,4319
Tripura,2021,1,799014.0,12,6264
Tripura,2021,1,799102.0,11,6073
Tripura,2021,1,799006.0,11,7178
Tripura,2021,1,799277.0,10,1008
Tripura,2021,1,799008.0,10,4544
Tripura,2021,2,799003.0,27,36368
Tripura,2021,2,799001.0,26,22527
Tripura,2021,2,799005.0,18,12981
Tripura,2021,2,799007.0,17,13423
Tripura,2021,2,799250.0,13,6220
Tripura,2021,2,799002.0,13,11985
Tripura,2021,2,799015.0,11,12153
Tripura,2021,2,799006.0,11,21226
Tripura,2021,2,799261.0,10,6122
Tripura,2021,2,799004.0,9,6884
Tripura,2021,3,799001.0,65,56240
Tripura,2021,3,799003.0,43,102051
Tripura,2021,3,799007.0,28,34908
Tripura,2021,3,799006.0,27,23520
Tripura,2021,3,799014.0,18,19044
Tripura,2021,3,799004.0,18,12797
Tripura,2021,3,799114.0,18,19126
Tripura,2021,3,799002.0,18,19229
Tripura,2021,3,799005.0,12,6900
Tripura,2021,3,799012.0,12,15958
Tripura,2021,4,799001.0,65,64361
Tripura,2021,4,799003.0,48,59889
Tripura,2021,4,799006.0,46,60800
Tripura,2021,4,799002.0,28,45587
Tripura,2021,4,799114.0,27,57667
Tripura,2021,4,799004.0,24,50079
Tripura,2021,4,799007.0,23,43242
Tripura,2021,4,799005.0,20,21635
Tripura,2021,4,799155.0,20,24781
Tripura,2021,4,799144.0,19,29079
Tripura,2022,1,799001.0,95,137163
Tripura,2022,1,799003.0,72,86537
Tripura,2022,1,799007.0,36,50259
Tripura,2022,1,799002.0,35,64386
Tripura,2022,1,799004.0,33,55804
Tripura,2022,1,799114.0,32,68454
Tripura,2022,1,799006.0,31,42497
Tripura,2022,1,799005.0,30,33377
Tripura,2022,1,799045.0,27,41517
Tripura,2022,1,799260.0,26,42603
Tripura,2022,2,799001.0,101,98404
Tripura,2022,2,799003.0,75,109441
Tripura,2022,2,799006.0,59,73775
Tripura,2022,2,799002.0,42,45084
Tripura,2022,2,799045.0,40,39389
Tripura,2022,2,799114.0,39,53762
Tripura,2022,2,799007.0,31,46942
Tripura,2022,2,799014.0,30,40387
Tripura,2022,2,799004.0,30,45515
Tripura,2022,2,799115.0,30,60642
Tripura,2022,3,799001.0,153,144941
Tripura,2022,3,799003.0,134,156745
Tripura,2022,3,799002.0,78,62364
Tripura,2022,3,799006.0,71,89251
Tripura,2022,3,799004.0,67,87963
Tripura,2022,3,799155.0,63,73876
Tripura,2022,3,799007.0,51,60860
Tripura,2022,3,799114.0,41,59153
Tripura,2022,3,799014.0,39,32837
Tripura,2022,3,799271.0,35,64757
Tripura,2022,4,799001.0,138,166359
Tripura,2022,4,799003.0,100,127294
Tripura,2022,4,799007.0,68,52792
Tripura,2022,4,799114.0,65,86552
Tripura,2022,4,799004.0,62,68004
Tripura,2022,4,799002.0,60,68817
Tripura,2022,4,799006.0,59,104676
Tripura,2022,4,799005.0,54,69533
Tripura,2022,4,799144.0,44,75098
Tripura,2022,4,799102.0,34,54122
Tripura,2023,1,799001.0,155,183935
Tripura,2023,1,799003.0,94,126373
Tripura,2023,1,799006.0,94,95290
Tripura,2023,1,799114.0,82,108713
Tripura,2023,1,799007.0,57,69258
Tripura,2023,1,799002.0,54,58542
Tripura,2023,1,799014.0,46,79565
Tripura,2023,1,799102.0,41,66362
Tripura,2023,1,799271.0,39,62257
Tripura,2023,1,799277.0,38,60276
Tripura,2023,2,799001.0,172,194970
Tripura,2023,2,799003.0,113,152484
Tripura,2023,2,799002.0,106,110861
Tripura,2023,2,799006.0,73,80135
Tripura,2023,2,799004.0,56,78562
Tripura,2023,2,799014.0,53,61167
Tripura,2023,2,799005.0,37,33097
Tripura,2023,2,799103.0,37,49226
Tripura,2023,2,799007.0,37,31956
Tripura,2023,2,799250.0,36,45566
Tripura,2023,3,799001.0,185,207205
Tripura,2023,3,799003.0,162,203515
Tripura,2023,3,799006.0,96,105971
Tripura,2023,3,799007.0,93,130561
Tripura,2023,3,799002.0,87,96771
Tripura,2023,3,799004.0,78,99690
Tripura,2023,3,799114.0,68,72394
Tripura,2023,3,799264.0,54,54452
Tripura,2023,3,799014.0,52,62354
Tripura,2023,3,799005.0,50,60545
Tripura,2023,4,799001.0,232,290875
Tripura,2023,4,799003.0,146,164527
Tripura,2023,4,799002.0,103,124384
Tripura,2023,4,799006.0,86,102907
Tripura,2023,4,799155.0,81,114090
Tripura,2023,4,799114.0,75,105479
Tripura,2023,4,799005.0,73,77602
Tripura,2023,4,799004.0,72,89900
Tripura,2023,4,799264.0,54,74567
Tripura,2023,4,799009.0,47,91550
Tripura,2024,1,799001.0,194,228954
Tripura,2024,1,799003.0,167,182101
Tripura,2024,1,799006.0,123,154674
Tripura,2024,1,799002.0,96,111613
Tripura,2024,1,799114.0,81,97016
Tripura,2024,1,799271.0,72,109892
Tripura,2024,1,799155.0,71,91532
Tripura,2024,1,799004.0,69,91919
Tripura,2024,1,799007.0,67,73594
Tripura,2024,1,799102.0,66,81913
Tripura,2024,2,799001.0,188,256622
Tripura,2024,2,799003.0,146,202803
Tripura,2024,2,799006.0,101,147472
Tripura,2024,2,799002.0,75,138516
Tripura,2024,2,799004.0,66,63626
Tripura,2024,2,799114.0,64,62352
Tripura,2024,2,799007.0,61,72932
Tripura,2024,2,799005.0,56,82469
Tripura,2024,2,799102.0,55,77339
Tripura,2024,2,799155.0,53,66387
Tripura,2024,3,799002.0,183,240692
Tripura,2024,3,799014.0,170,224512
Tripura,2024,3,799001.0,117,132715
Tripura,2024,3,799003.0,113,130982
Tripura,2024,3,799004.0,99,133522
Tripura,2024,3,799005.0,66,84932
Tripura,2024,3,799120.0,63,74721
Tripura,2024,3,799045.0,62,76153
Tripura,2024,3,799007.0,61,60325
Tripura,2024,3,799009.0,61,83817
Tripura,2024,4,799002.0,192,275367
Tripura,2024,4,799014.0,161,206572
Tripura,2024,4,799003.0,125,124492
Tripura,2024,4,799001.0,110,157885
