States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
Mizoram,2023,2,796701.0,70059,182356462
Mizoram,2023,2,796012.0,54589,159063713
Mizoram,2023,2,796014.0,52475,122351855
Mizoram,2023,2,796772.0,50539,158042124
Mizoram,2023,2,796181.0,42600,99201710
Mizoram,2023,2,796081.0,39003,88404364
Mizoram,2023,2,796891.0,34636,97439355
Mizoram,2023,3,796009.0,181534,414330798
Mizoram,2023,3,796005.0,162125,359222448
Mizoram,2023,3,796017.0,90713,196386310
Mizoram,2023,3,796701.0,72895,184459804
Mizoram,2023,3,796012.0,66537,170982842
Mizoram,2023,3,796014.0,61639,133395383
Mizoram,2023,3,796772.0,49858,136894403
Mizoram,2023,3,796081.0,48646,97890823
Mizoram,2023,3,796181.0,41985,99671079
Mizoram,2023,3,796101.0,36817,88480191
Mizoram,2023,4,796009.0,208470,467641535
Mizoram,2023,4,796005.0,188264,409801064
Mizoram,2023,4,796017.0,100832,233643170
Mizoram,2023,4,796701.0,81705,207530361
Mizoram,2023,4,796012.0,69902,166787732
Mizoram,2023,4,796014.0,66374,133468919
Mizoram,2023,4,796081.0,61798,133134332
Mizoram,2023,4,796772.0,54798,137975198
Mizoram,2023,4,796181.0,43397,106353381
Mizoram,2023,4,796008.0,41531,108857230
Mizoram,2024,1,796009.0,218754,469419307
Mizoram,2024,1,796005.0,191122,378822503
Mizoram,2024,1,796017.0,108143,218630880
Mizoram,2024,1,796701.0,93869,229558623
Mizoram,2024,1,796014.0,77818,139162267
Mizoram,2024,1,796081.0,70325,150387109
Mizoram,2024,1,796012.0,70133,159986199
Mizoram,2024,1,796772.0,69148,152689252
Mizoram,2024,1,796101.0,46562,112008786
Mizoram,2024,1,796181.0,46176,104293493
Mizoram,2024,2,796009.0,282690,509472522
Mizoram,2024,2,796005.0,236488,412709501
Mizoram,2024,2,796017.0,126491,245864882
Mizoram,2024,2,796701.0,115519,244671870
Mizoram,2024,2,796772.0,109213,198915697
Mizoram,2024,2,796014.0,94668,168453772
Mizoram,2024,2,796012.0,89868,183933598
Mizoram,2024,2,796081.0,79292,148642845
Mizoram,2024,2,796101.0,59488,119991694
Mizoram,2024,2,796770.0,53312,115041154
Mizoram,2024,3,796001.0,289098,497217752
Mizoram,2024,3,796005.0,204136,297174560
Mizoram,2024,3,796009.0,175753,262216338
Mizoram,2024,3,796701.0,167953,313268435
Mizoram,2024,3,796007.0,137267,251068387
Mizoram,2024,3,796770.0,128610,201556678
Mizoram,2024,3,796081.0,91276,139394351
Mizoram,2024,3,796015.0,78204,118323451
Mizoram,2024,3,796161.0,75240,135155686
Mizoram,2024,3,796410.0,73165,115626538
Mizoram,2024,4,796001.0,319891,549674891
Mizoram,2024,4,796005.0,226008,348873721
Mizoram,2024,4,796009.0,203487,292233919
Mizoram,2024,4,796701.0,186672,327400127
Mizoram,2024,4,796007.0,150123,259898924
Mizoram,2024,4,796770.0,140632,220170637
Mizoram,2024,4,796081.0,102419,160566343
Mizoram,2024,4,796410.0,94767,140945499
Mizoram,2024,4,796015.0,89341,117409752
Mizoram,2024,4,796161.0,80127,155775939
Nagaland,2018,1,797112.0,8620,19059458
Nagaland,2018,1,797001.0,4676,8526800
Nagaland,2018,1,797103.0,2189,5320668
Nagaland,2018,1,798601.0,1944,3107458
Nagaland,2018,1,797113.0,1811,3201916
Nagaland,2018,1,797120.0,1644,2618714
Nagaland,2018,1,797003.0,1604,4179700
Nagaland,2018,1,797115.0,1522,2946078
Nagaland,2018,1,798612.0,1502,1791988
Nagaland,2018,1,798620.0,1466,1220847
Nagaland,2018,2,797112.0,14049,31589542
Nagaland,2018,2,797103.0,4151,15665951
Nagaland,2018,2,797001.0,3837,11172151
Nagaland,2018,2,797120.0,2909,6617136
Nagaland,2018,2,797113.0,2811,7886264
Nagaland,2018,2,797003.0,2593,8936209
Nagaland,2018,2,797118.0,2531,4757360
Nagaland,2018,2,797115.0,2507,6089472
Nagaland,2018,2,798601.0,2425,4731338
Nagaland,2018,2,797021.0,2321,7603876
Nagaland,2018,3,797112.0,18409,55214852
Nagaland,2018,3,797103.0,6339,19362638
Nagaland,2018,3,797001.0,6234,17632711
Nagaland,2018,3,798601.0,4741,8993242
Nagaland,2018,3,797120.0,4227,11965892
Nagaland,2018,3,797113.0,3941,9263072
Nagaland,2018,3,797115.0,3881,10766784
Nagaland,2018,3,797117.0,3326,8386059
Nagaland,2018,3,797021.0,3294,11604673
Nagaland,2018,3,797116.0,3025,7038512
Nagaland,2018,4,797112.0,29945,85392245
Nagaland,2018,4,797103.0,9078,25994695
Nagaland,2018,4,797001.0,9041,24682200
Nagaland,2018,4,797115.0,6418,22494532
Nagaland,2018,4,797120.0,5934,15801520
Nagaland,2018,4,797113.0,5861,16060553
Nagaland,2018,4,798601.0,5806,12072686
Nagaland,2018,4,797117.0,4640,14117452
Nagaland,2018,4,797118.0,4531,16154446
Nagaland,2018,4,797116.0,4309,13365016
Nagaland,2019,1,797112.0,30078,91827720
Nagaland,2019,1,797103.0,14584,30159477
Nagaland,2019,1,797001.0,10009,27031176
Nagaland,2019,1,797115.0,8350,24573284
Nagaland,2019,1,797113.0,8136,22315138
Nagaland,2019,1,798620.0,8058,15052912
Nagaland,2019,1,798601.0,7025,13086050
Nagaland,2019,1,797120.0,6928,18530850
Nagaland,2019,1,797118.0,5975,17099015
Nagaland,2019,1,797003.0,5862,16977835
Nagaland,2019,2,797112.0,31760,104104725
Nagaland,2019,2,798620.0,18735,40457565
Nagaland,2019,2,797103.0,14785,35472160
Nagaland,2019,2,797115.0,10516,34112732
Nagaland,2019,2,797001.0,9532,28357280
Nagaland,2019,2,797113.0,9238,28020474
Nagaland,2019,2,797120.0,8673,23005693
Nagaland,2019,2,798601.0,6622,16665785
Nagaland,2019,2,797003.0,6574,21507453
Nagaland,2019,2,797118.0,6310,18139842
Nagaland,2019,3,797112.0,41627,116672436
Nagaland,2019,3,797103.0,19182,42186043
Nagaland,2019,3,798620.0,18411,57496577
Nagaland,2019,3,797115.0,15406,39276769
Nagaland,2019,3,797001.0,13407,40400069
Nagaland,2019,3,797113.0,12496,32598984
Nagaland,2019,3,797120.0,11980,28298038
Nagaland,2019,3,798601.0,9865,20859371
Nagaland,2019,3,797118.0,8286,22764213
Nagaland,2019,3,797117.0,7895,22438592
Nagaland,2019,4,797112.0,53432,162729771
Nagaland,2019,4,797103.0,23157,53249057
Nagaland,2019,4,798620.0,21166,70404338
Nagaland,2019,4,797115.0,17825,48414486
Nagaland,2019,4,797001.0,16358,47684421
Nagaland,2019,4,797113.0,14794,43176789
Nagaland,2019,4,797120.0,12854,35917267
Nagaland,2019,4,798601.0,11419,24514075
Nagaland,2019,4,797118.0,9584,23591062
Nagaland,2019,4,798621.0,9461,20510259
Nagaland,2020,1,797112.0,76306,243307126
Nagaland,2020,1,797103.0,27251,53537140
Nagaland,2020,1,797115.0,23255,55004353
Nagaland,2020,1,797001.0,17901,43760015
Nagaland,2020,1,797113.0,16973,44747298
Nagaland,2020,1,797120.0,14323,33062854
Nagaland,2020,1,798601.0,13325,24329692
Nagaland,2020,1,798621.0,12550,20372023
Nagaland,2020,1,797118.0,12223,29308890
Nagaland,2020,1,797003.0,11879,27904466
Nagaland,2020,2,797112.0,88683,249630839
Nagaland,2020,2,797103.0,32308,65612324
Nagaland,2020,2,797115.0,31008,76436035
Nagaland,2020,2,797001.0,28883,71475170
Nagaland,2020,2,797113.0,22515,51332998
Nagaland,2020,2,798621.0,20100,32531171
Nagaland,2020,2,797120.0,19152,45248908
Nagaland,2020,2,797003.0,19071,47517939
Nagaland,2020,2,798601.0,18131,31526431
Nagaland,2020,2,797118.0,16663,36545908
Nagaland,2020,3,797112.0,178964,665331371
Nagaland,2020,3,797001.0,71360,241104296
Nagaland,2020,3,797115.0,38361,101460114
Nagaland,2020,3,797103.0,37605,92071969
Nagaland,2020,3,797113.0,29611,77695372
Nagaland,2020,3,798621.0,27816,43073198
Nagaland,2020,3,797111.0,24504,41475022
Nagaland,2020,3,797120.0,23907,62058175
Nagaland,2020,3,798601.0,22410,44877066
Nagaland,2020,3,798612.0,21724,50041249
Nagaland,2020,4,797112.0,218369,867441276
Nagaland,2020,4,797001.0,78891,271213129
Nagaland,2020,4,797115.0,44632,150581474
Nagaland,2020,4,797103.0,42188,132253480
Nagaland,2020,4,797113.0,35869,122400854
Nagaland,2020,4,797120.0,29640,93140361
Nagaland,2020,4,797111.0,27804,67912676
Nagaland,2020,4,798621.0,26081,83086337
Nagaland,2020,4,798601.0,25872,71313199
Nagaland,2020,4,798612.0,25220,80402569
Nagaland,2021,1,797112.0,363423,1172951128
Nagaland,2021,1,797001.0,128220,363160255
Nagaland,2021,1,797115.0,41966,156330316
Nagaland,2021,1,797103.0,40032,132671767
Nagaland,2021,1,797113.0,31727,115101537
Nagaland,2021,1,797120.0,26453,89394778
Nagaland,2021,1,798601.0,24152,65782952
Nagaland,2021,1,797111.0,22176,55564205
Nagaland,2021,1,797117.0,21711,87475492
Nagaland,2021,1,797118.0,20528,63013814
Nagaland,2021,2,797112.0,359572,1023298713
Nagaland,2021,2,797001.0,177177,415852187
Nagaland,2021,2,797115.0,52315,167110551
Nagaland,2021,2,797103.0,48263,141967089
Nagaland,2021,2,798601.0,40661,96844072
Nagaland,2021,2,797113.0,38981,120384466
Nagaland,2021,2,797120.0,31182,95390058
Nagaland,2021,2,797111.0,27973,68692167
Nagaland,2021,2,797118.0,25462,71513128
Nagaland,2021,2,798621.0,24522,73826859
Nagaland,2021,3,797112.0,456410,1290687483
Nagaland,2021,3,797001.0,220624,519176158
Nagaland,2021,3,797115.0,61132,212495516
Nagaland,2021,3,797103.0,57587,191007828
Nagaland,2021,3,797113.0,45716,143827073
Nagaland,2021,3,797120.0,37311,123386306
Nagaland,2021,3,798601.0,34668,101435054
Nagaland,2021,3,797118.0,31202,92887048
Nagaland,2021,3,797111.0,30839,80731801
Nagaland,2021,3,797117.0,30401,118688805
Nagaland,2021,4,797112.0,538949,1571739247
Nagaland,2021,4,797001.0,280435,649562759
Nagaland,2021,4,797103.0,83907,259532538
Nagaland,2021,4,797115.0,77146,272499172
Nagaland,2021,4,797113.0,55035,181011047
Nagaland,2021,4,797120.0,44619,147372901
Nagaland,2021,4,797117.0,40162,154614957
Nagaland,2021,4,798601.0,37220,121016615
Nagaland,2021,4,797118.0,35914,107892345
Nagaland,2021,4,797116.0,35672,141048932
Nagaland,2022,1,797112.0,708126,1984422692
Nagaland,2022,1,797001.0,309157,684208880
Nagaland,2022,1,797103.0,100446,307718304
Nagaland,2022,1,797115.0,89515,287444578
Nagaland,2022,1,797113.0,63732,184408325
Nagaland,2022,1,797120.0,48329,152060919
Nagaland,2022,1,797117.0,43292,161867263
Nagaland,2022,1,797116.0,42081,150266427
Nagaland,2022,1,797118.0,40232,115864969
Nagaland,2022,1,798601.0,38293,112932398
Nagaland,2022,2,797112.0,879313,2245214397
Nagaland,2022,2,797001.0,131975,352841202
Nagaland,2022,2,797103.0,107790,305817559
Nagaland,2022,2,797115.0,96753,300129011
Nagaland,2022,2,797113.0,73360,197732533
Nagaland,2022,2,797120.0,59683,202241235
Nagaland,2022,2,797117.0,55640,188752451
Nagaland,2022,2,797116.0,49875,172520803
Nagaland,2022,2,797118.0,45643,123973437
Nagaland,2022,2,798601.0,44894,145743249
Nagaland,2022,3,797112.0,628896,1642752209
Nagaland,2022,3,797001.0,201957,520587802
Nagaland,2022,3,797103.0,109180,298355114
Nagaland,2022,3,797115.0,99867,319835299
Nagaland,2022,3,797113.0,76308,210516875
Nagaland,2022,3,797111.0,67060,167493434
Nagaland,2022,3,797120.0,64228,215206233
Nagaland,2022,3,797117.0,61091,196047228
Nagaland,2022,3,798601.0,50676,161849571
Nagaland,2022,3,797116.0,48544,165004719
Nagaland,2022,4,797112.0,1119621,2902205161
Nagaland,2022,4,797001.0,196827,518045184
Nagaland,2022,4,797103.0,123371,331699180
Nagaland,2022,4,797115.0,109967,341080370
Nagaland,2022,4,797111.0,98433,267328517
Nagaland,2022,4,797113.0,77807,209280372
Nagaland,2022,4,797117.0,70980,239825280
Nagaland,2022,4,797120.0,65962,210919206
Nagaland,2022,4,797116.0,54416,183544533
Nagaland,2022,4,797118.0,47823,128883977
Nagaland,2023,1,797112.0,610281,1839982352
Nagaland,2023,1,797103.0,220635,552940667
Nagaland,2023,1,797115.0,183585,532279569
Nagaland,2023,1,797001.0,121296,358936002
Nagaland,2023,1,797113.0,120628,289711610
Nagaland,2023,1,797117.0,110326,350385312
Nagaland,2023,1,797120.0,105886,306426941
Nagaland,2023,1,797116.0,95708,309102646
Nagaland,2023,1,797111.0,82325,231658783
Nagaland,2023,1,797118.0,80222,193377444
Nagaland,2023,2,797112.0,719082,1981126865
Nagaland,2023,2,797103.0,256134,610832023
Nagaland,2023,2,797115.0,225326,592249641
Nagaland,2023,2,797001.0,147088,394855893
Nagaland,2023,2,797113.0,142156,330632807
Nagaland,2023,2,797117.0,136674,414135354
Nagaland,2023,2,797120.0,130160,369764400
Nagaland,2023,2,797116.0,107025,304004176
Nagaland,2023,2,797118.0,89858,214214736
Nagaland,2023,2,798601.0,78849,251013104
Nagaland,2023,3,797112.0,858308,2121482822
Nagaland,2023,3,797103.0,284826,629481717
Nagaland,2023,3,797115.0,266139,624196348
Nagaland,2023,3,797001.0,181536,463909372
Nagaland,2023,3,797113.0,171025,367136676
Nagaland,2023,3,797117.0,162477,418863372
Nagaland,2023,3,797120.0,156834,413978711
Nagaland,2023,3,797116.0,130887,332679655
Nagaland,2023,3,797118.0,104237,212797001
Nagaland,2023,3,798601.0,93896,272450476
Nagaland,2023,4,797112.0,1003774,2499052161
Nagaland,2023,4,797103.0,316757,685344321
Nagaland,2023,4,797115.0,305470,723535913
Nagaland,2023,4,797001.0,188970,496310456
Nagaland,2023,4,797113.0,186133,401871525
Nagaland,2023,4,797117.0,178968,500721989
Nagaland,2023,4,797120.0,165778,445391072
Nagaland,2023,4,797116.0,144999,366957694
Nagaland,2023,4,797118.0,119517,241672871
Nagaland,2023,4,798601.0,99132,292234642
Nagaland,2024,1,797112.0,1136101,2618954685
Nagaland,2024,1,797103.0,382842,778221269
Nagaland,2024,1,797115.0,341991,776704192
Nagaland,2024,1,797113.0,206930,411743661
Nagaland,2024,1,797001.0,198996,476952534
Nagaland,2024,1,797117.0,193143,486798025
Nagaland,2024,1,797120.0,177071,438119625
Nagaland,2024,1,797116.0,166910,408602858
Nagaland,2024,1,797118.0,133037,261613941
Nagaland,2024,1,798601.0,111867,287591976
Nagaland,2024,2,797112.0,1404716,2836133523
Nagaland,2024,2,797103.0,473983,809643620
Nagaland,2024,2,797115.0,444064,843543020
Nagaland,2024,2,797113.0,305793,477942567
Nagaland,2024,2,797001.0,256975,559783500
Nagaland,2024,2,797117.0,250640,543644274
Nagaland,2024,2,797120.0,230129,495262949
Nagaland,2024,2,797116.0,222942,440079989
Nagaland,2024,2,798601.0,214669,344814676
Nagaland,2024,2,797111.0,174519,314988992
Nagaland,2024,3,797112.0,2041919,3644572988
Nagaland,2024,3,797115.0,640254,1076550424
Nagaland,2024,3,797001.0,576791,1117579998
Nagaland,2024,3,797103.0,443852,661722673
Nagaland,2024,3,797117.0,303982,594914910
Nagaland,2024,3,797113.0,288133,427691801
Nagaland,2024,3,798601.0,257223,386703521
Nagaland,2024,3,797118.0,242933,385031968
Nagaland,2024,3,797111.0,187596,342586353
Nagaland,2024,3,798612.0,186124,372602237
Nagaland,2024,4,797112.0,2301884,4095099324
Nagaland,2024,4,797115.0,733324,1212763116
Nagaland,2024,4,797001.0,652184,1249378614
Nagaland,2024,4,797103.0,513738,768532498
Nagaland,2024,4,797117.0,349988,698017398
Nagaland,2024,4,797113.0,307558,448447653
Nagaland,2024,4,798601.0,284653,453512260
Nagaland,2024,4,797118.0,257537,406640606
Nagaland,2024,4,798612.0,216290,439279331
Nagaland,2024,4,797111.0,211546,402833374
Odisha,2018,1,751002.0,97309,111612982
Odisha,2018,1,754141.0,74247,32347336
Odisha,2018,1,751024.0,73233,76644072
Odisha,2018,1,751012.0,66712,61661603
Odisha,2018,1,756001.0,65852,59914133
Odisha,2018,1,751003.0,49618,57059620
Odisha,2018,1,751013.0,49207,46085793
Odisha,2018,1,755019.0,45268,37683720
Odisha,2018,1,751021.0,44145,48530516
Odisha,2018,1,755026.0,41768,36276896
Odisha,2018,2,751002.0,122383,184281056
Odisha,2018,2,754141.0,110844,53620979
Odisha,2018,2,756001.0,105934,115991952
Odisha,2018,2,751012.0,97982,102464724
Odisha,2018,2,751024.0,88179,115342231
Odisha,2018,2,751013.0,68665,75947203
Odisha,2018,2,751003.0,67639,88205191
Odisha,2018,2,755019.0,60661,69559247
Odisha,2018,2,751010.0,56374,83027980
Odisha,2018,2,751006.0,56337,96893822
Odisha,2018,3,756001.0,816844,516289575
Odisha,2018,3,751012.0,457211,321251848
Odisha,2018,3,756003.0,409444,218844282
Odisha,2018,3,751013.0,321104,232120514
Odisha,2018,3,759015.0,300325,139907940
Odisha,2018,3,756045.0,298872,198489442
Odisha,2018,3,751002.0,289296,323641108
Odisha,2018,3,751003.0,284934,232739504
Odisha,2018,3,752106.0,277130,153094929
Odisha,2018,3,752054.0,276346,169406379
Odisha,2018,4,756001.0,363976,325353687
Odisha,2018,4,751012.0,307567,294968045
Odisha,2018,4,751002.0,274902,443216096
Odisha,2018,4,751024.0,266913,296395804
Odisha,2018,4,751013.0,238813,234203080
Odisha,2018,4,751003.0,201127,239549300
Odisha,2018,4,751021.0,192247,205446400
Odisha,2018,4,751007.0,189326,241760828
Odisha,2018,4,755026.0,187512,172665572
Odisha,2018,4,751010.0,166553,214521049
Odisha,2019,1,751002.0,3610149,4146232245
Odisha,2019,1,751024.0,542723,446244171
Odisha,2019,1,755026.0,480283,275980648
Odisha,2019,1,751012.0,476691,394374609
Odisha,2019,1,751021.0,349615,281854378
Odisha,2019,1,751013.0,340859,308393610
Odisha,2019,1,751003.0,331221,337714807
Odisha,2019,1,756001.0,321762,317544149
Odisha,2019,1,751007.0,316525,335923676
Odisha,2019,1,759121.0,314962,148442016
Odisha,2019,2,751002.0,8318660,12733845250
Odisha,2019,2,753008.0,507158,805231655
Odisha,2019,2,751024.0,469755,448710112
Odisha,2019,2,751012.0,332705,376548057
Odisha,2019,2,751003.0,284494,343539255
Odisha,2019,2,751021.0,281279,287550420
Odisha,2019,2,751007.0,257138,342705757
Odisha,2019,2,751013.0,255741,305549572
Odisha,2019,2,751006.0,240023,375813648
Odisha,2019,2,751010.0,223400,290490890
Odisha,2019,3,751002.0,9990982,16300297217
Odisha,2019,3,751024.0,842978,703010325
Odisha,2019,3,753008.0,633724,1076946644
Odisha,2019,3,751012.0,543435,545233573
Odisha,2019,3,751003.0,465827,512578828
Odisha,2019,3,751021.0,456514,425363539
Odisha,2019,3,751013.0,423286,438589706
Odisha,2019,3,751007.0,420593,508749823
Odisha,2019,3,751006.0,387142,564669345
Odisha,2019,3,751019.0,383409,447479256
Odisha,2019,4,751002.0,13743261,19669451912
Odisha,2019,4,751001.0,1889650,2570271740
Odisha,2019,4,751024.0,1220882,902957490
Odisha,2019,4,753008.0,922318,1359192497
Odisha,2019,4,751012.0,809083,704987829
Odisha,2019,4,756001.0,772268,588210134
Odisha,2019,4,751003.0,662951,666827330
Odisha,2019,4,751021.0,623343,530118765
Odisha,2019,4,751013.0,599059,557201408
Odisha,2019,4,751007.0,571285,677505727
Odisha,2020,1,751001.0,11782987,25543182754
Odisha,2020,1,751024.0,1164234,951977551
Odisha,2020,1,751030.0,675068,979505822
Odisha,2020,1,751002.0,628850,1084416917
Odisha,2020,1,751012.0,627364,711832889
Odisha,2020,1,751021.0,600123,556030130
Odisha,2020,1,751003.0,572488,695325520
Odisha,2020,1,751019.0,548402,677916218
Odisha,2020,1,751006.0,507328,818577124
Odisha,2020,1,751013.0,502103,558690193
Odisha,2020,2,751001.0,9411361,23813152297
Odisha,2020,2,751002.0,564106,981382657
Odisha,2020,2,753001.0,513643,1051564203
Odisha,2020,2,751024.0,512502,620915353
Odisha,2020,2,751019.0,427696,618913827
Odisha,2020,2,751006.0,366128,618038214
Odisha,2020,2,751012.0,360469,497240060
Odisha,2020,2,751003.0,353094,523862611
Odisha,2020,2,751021.0,320761,407195469
Odisha,2020,2,755019.0,317452,582814899
Odisha,2020,3,751001.0,11770940,27337331950
Odisha,2020,3,751024.0,855646,1039368002
Odisha,2020,3,751002.0,803812,1344710986
Odisha,2020,3,751019.0,645539,953160911
Odisha,2020,3,751006.0,615386,1056729223
Odisha,2020,3,751012.0,591585,822697647
Odisha,2020,3,751003.0,581642,844072634
Odisha,2020,3,751010.0,535731,827552448
Odisha,2020,3,753001.0,525564,991897202
Odisha,2020,3,756001.0,516271,1039541224
Odisha,2020,4,751001.0,11637193,26523469789
Odisha,2020,4,751024.0,1431265,1677533923
Odisha,2020,4,751002.0,1211847,2047013229
Odisha,2020,4,751006.0,1002167,1742421458
Odisha,2020,4,751019.0,991770,1474273760
Odisha,2020,4,751012.0,991386,1332489264
Odisha,2020,4,751003.0,981138,1415387851
Odisha,2020,4,751007.0,901683,1384359626
Odisha,2020,4,751010.0,875333,1373489458
Odisha,2020,4,753001.0,858897,1674771678
Odisha,2021,1,751001.0,24151383,44482729136
Odisha,2021,1,751024.0,1779962,1951920387
Odisha,2021,1,751002.0,1335340,2260315339
Odisha,2021,1,751012.0,1200339,1507235643
Odisha,2021,1,751003.0,1150201,1572952295
Odisha,2021,1,751019.0,1117292,1608235969
Odisha,2021,1,751006.0,1116850,1920286804
Odisha,2021,1,751007.0,1030353,1478055648
Odisha,2021,1,751013.0,983481,1190981886
Odisha,2021,1,751010.0,975000,1505800000
Odisha,2021,2,751001.0,30961581,53565783087
Odisha,2021,2,751024.0,1551427,1922291828
Odisha,2021,2,751002.0,1434055,2419813217
Odisha,2021,2,751019.0,1200549,1789888118
Odisha,2021,2,751006.0,1082307,1842500258
Odisha,2021,2,751012.0,1060482,1416313752
Odisha,2021,2,751003.0,1043853,1513831219
Odisha,2021,2,756001.0,1019399,1900629204
Odisha,2021,2,753001.0,1008111,1961762038
Odisha,2021,2,751010.0,941099,1475581290
Odisha,2021,3,751001.0,41875475,65849220632
Odisha,2021,3,751024.0,2281411,2678191883
Odisha,2021,3,751002.0,1985995,3198103434
Odisha,2021,3,753001.0,1851250,3417325646
Odisha,2021,3,751006.0,1617739,2644578338
Odisha,2021,3,751012.0,1611128,1988765866
Odisha,2021,3,751019.0,1599033,2247503206
Odisha,2021,3,751003.0,1517701,2031974644
Odisha,2021,3,756001.0,1451245,2498394529
Odisha,2021,3,751010.0,1422313,2086439927
Odisha,2021,4,751001.0,52532360,79093274941
Odisha,2021,4,751024.0,3239621,3526316361
Odisha,2021,4,751002.0,2660886,4096118127
Odisha,2021,4,751012.0,2330491,2671233508
Odisha,2021,4,753001.0,2254305,4018310352
Odisha,2021,4,751006.0,2247187,3466427126
Odisha,2021,4,751003.0,2186954,2756312962
Odisha,2021,4,751019.0,2120122,2862797292
Odisha,2021,4,751007.0,1998949,2678374066
Odisha,2021,4,756001.0,1984307,3319833252
Odisha,2022,1,751001.0,58525215,91210203434
Odisha,2022,1,751024.0,3489794,3848236098
Odisha,2022,1,751002.0,2935353,4593468371
Odisha,2022,1,753001.0,2489610,4383919594
Odisha,2022,1,751006.0,2448507,3820876581
Odisha,2022,1,751012.0,2432034,2749718531
Odisha,2022,1,751003.0,2344409,2938671042
Odisha,2022,1,751019.0,2280623,3126268871
Odisha,2022,1,756001.0,2140801,3691728326
Odisha,2022,1,751010.0,2139606,2925865091
Odisha,2022,2,751001.0,69262961,101369063331
Odisha,2022,2,751024.0,4387654,4680431013
Odisha,2022,2,751002.0,3462395,5352359377
Odisha,2022,2,753001.0,3128467,5357561781
Odisha,2022,2,751006.0,3040789,4647306971
Odisha,2022,2,751012.0,2978369,3292691396
Odisha,2022,2,751003.0,2864886,3439627565
Odisha,2022,2,751019.0,2731945,3688474607
Odisha,2022,2,751007.0,2631234,3300939918
Odisha,2022,2,751010.0,2592196,3465363648
Odisha,2022,3,751001.0,123281915,161654599038
Odisha,2022,3,753001.0,6726753,9762909278
Odisha,2022,3,751002.0,5474351,7537653682
Odisha,2022,3,751024.0,4723422,4774773850
Odisha,2022,3,760001.0,3744624,5930270812
Odisha,2022,3,751006.0,3117108,4443489531
Odisha,2022,3,751012.0,3073627,3237021636
Odisha,2022,3,751003.0,2944776,3339767041
Odisha,2022,3,769001.0,2897620,4396841260
Odisha,2022,3,751019.0,2754086,3535955481
Odisha,2022,4,751001.0,140210762,184650659639
Odisha,2022,4,753001.0,7941433,11737746258
Odisha,2022,4,751002.0,6016897,8414324573
Odisha,2022,4,760001.0,5490906,8353880343
Odisha,2022,4,751024.0,5228578,5125383368
Odisha,2022,4,752054.0,3740660,4476640472
Odisha,2022,4,751006.0,3497250,4863355666
Odisha,2022,4,751012.0,3336182,3518666497
Odisha,2022,4,751003.0,3228567,3678598398
Odisha,2022,4,751019.0,2997591,3905997743
Odisha,2023,1,751024.0,9053141,8680586174
Odisha,2023,1,751002.0,6464986,9118862895
Odisha,2023,1,751006.0,5776033,7932576983
Odisha,2023,1,751012.0,5529518,5784303341
Odisha,2023,1,751003.0,5510411,6126127618
Odisha,2023,1,751019.0,5164708,6623374214
Odisha,2023,1,751010.0,4912298,6079180862
Odisha,2023,1,751007.0,4800373,5674826103
Odisha,2023,1,751021.0,4615732,4601540896
Odisha,2023,1,751029.0,4534980,4400656793
Odisha,2023,2,751024.0,9800184,9429348600
Odisha,2023,2,751002.0,7402731,10253328802
Odisha,2023,2,751006.0,6585320,8733703451
Odisha,2023,2,751012.0,6134668,6157976600
Odisha,2023,2,751003.0,6103648,6581268017
Odisha,2023,2,751019.0,5907197,7375960517
Odisha,2023,2,751010.0,5589469,6710094900
Odisha,2023,2,751007.0,5360012,6261813208
Odisha,2023,2,751021.0,5179449,5116084347
Odisha,2023,2,751013.0,4978200,4887029190
Odisha,2023,3,751024.0,11534021,10618664353
Odisha,2023,3,751002.0,8616204,10936082797
Odisha,2023,3,751006.0,7617172,9382083470
Odisha,2023,3,751003.0,7142482,7256208290
Odisha,2023,3,751012.0,7113513,6812411593
Odisha,2023,3,751019.0,6849930,8038445008
Odisha,2023,3,751010.0,6631239,7331692439
Odisha,2023,3,751007.0,6196698,6817596607
Odisha,2023,3,751021.0,5996076,5735054337
Odisha,2023,3,751013.0,5823859,5368692602
Odisha,2023,4,751024.0,12694663,11608487658
Odisha,2023,4,751002.0,9742768,12277908366
Odisha,2023,4,751006.0,8788160,10634188878
Odisha,2023,4,751003.0,8154064,8196768900
Odisha,2023,4,751012.0,7780901,7502062906
Odisha,2023,4,751019.0,7725910,8909237067
Odisha,2023,4,751010.0,7498673,8087218746
Odisha,2023,4,751007.0,6988855,7601224307
Odisha,2023,4,755026.0,6875468,6297481858
Odisha,2023,4,751029.0,6721998,6060863250
Odisha,2024,1,751024.0,13993528,12646062809
Odisha,2024,1,751002.0,10733421,13515057745
Odisha,2024,1,751006.0,9733131,11685311552
Odisha,2024,1,751003.0,9108280,9152288276
Odisha,2024,1,755026.0,8759832,7638637144
Odisha,2024,1,751019.0,8623731,9842418578
Odisha,2024,1,751012.0,8295561,7970299106
Odisha,2024,1,751010.0,8279144,8834558631
Odisha,2024,1,751029.0,7747524,6870788926
Odisha,2024,1,751007.0,7259211,7811843071
Odisha,2024,2,751024.0,14128288,12693462200
Odisha,2024,2,751002.0,11639291,13904865205
Odisha,2024,2,751006.0,10612404,12084201798
Odisha,2024,2,751019.0,9648107,10396934435
Odisha,2024,2,751003.0,9632531,9220219103
Odisha,2024,2,755026.0,9578663,7728640679
